regionID,regionName,state,metro,stateCodeFIPS,municipalCodeFIPS,sizeRank,date,medianPrice
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2016-05,522800
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2016-06,525000
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2016-07,528600
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2016-08,533400
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2016-09,538300
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2016-10,542000
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2016-11,545200
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2016-12,549400
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2017-01,553600
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2017-02,556300
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2017-03,558700
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2017-04,561100
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2017-05,563400
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2017-06,566000
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2017-07,569100
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2017-08,573100
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2017-09,577400
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2017-10,581500
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2017-11,585100
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2017-12,589200
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2018-01,594700
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2018-02,600600
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2018-03,603600
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2018-04,604400
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2018-05,605100
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2018-06,606400
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2018-07,607600
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2018-08,609200
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2018-09,611700
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2018-10,615100
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2018-11,617900
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2018-12,620300
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2019-01,623200
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2019-02,624400
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2019-03,623200
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2019-04,621800
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2019-05,621600
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2019-06,621000
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2019-07,620800
3101,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,6,37,1,2019-08,621600
102001,United States,null,null,null,null,0,1996-04,100000
102001,United States,null,null,null,null,0,1996-05,100100
102001,United States,null,null,null,null,0,1996-06,100300
102001,United States,null,null,null,null,0,1996-07,100500
102001,United States,null,null,null,null,0,1996-08,100800
102001,United States,null,null,null,null,0,1996-09,101000
102001,United States,null,null,null,null,0,1996-10,101300
102001,United States,null,null,null,null,0,1996-11,101500
102001,United States,null,null,null,null,0,1996-12,101900
102001,United States,null,null,null,null,0,1997-01,102200
102001,United States,null,null,null,null,0,1997-02,102500
102001,United States,null,null,null,null,0,1997-03,102800
102001,United States,null,null,null,null,0,1997-04,103000
102001,United States,null,null,null,null,0,1997-05,103300
102001,United States,null,null,null,null,0,1997-06,103600
102001,United States,null,null,null,null,0,1997-07,104000
102001,United States,null,null,null,null,0,1997-08,104400
102001,United States,null,null,null,null,0,1997-09,104700
102001,United States,null,null,null,null,0,1997-10,105200
102001,United States,null,null,null,null,0,1997-11,105600
102001,United States,null,null,null,null,0,1997-12,106100
102001,United States,null,null,null,null,0,1998-01,106600
102001,United States,null,null,null,null,0,1998-02,107200
102001,United States,null,null,null,null,0,1998-03,107700
102001,United States,null,null,null,null,0,1998-04,108200
102001,United States,null,null,null,null,0,1998-05,108800
102001,United States,null,null,null,null,0,1998-06,109400
102001,United States,null,null,null,null,0,1998-07,110000
102001,United States,null,null,null,null,0,1998-08,110600
102001,United States,null,null,null,null,0,1998-09,111100
102001,United States,null,null,null,null,0,1998-10,111700
102001,United States,null,null,null,null,0,1998-11,112300
102001,United States,null,null,null,null,0,1998-12,112900
102001,United States,null,null,null,null,0,1999-01,113500
102001,United States,null,null,null,null,0,1999-02,114000
102001,United States,null,null,null,null,0,1999-03,114400
102001,United States,null,null,null,null,0,1999-04,114900
102001,United States,null,null,null,null,0,1999-05,115400
102001,United States,null,null,null,null,0,1999-06,116100
102001,United States,null,null,null,null,0,1999-07,116800
102001,United States,null,null,null,null,0,1999-08,117500
102001,United States,null,null,null,null,0,1999-09,118300
102001,United States,null,null,null,null,0,1999-10,119000
102001,United States,null,null,null,null,0,1999-11,119700
102001,United States,null,null,null,null,0,1999-12,120600
102001,United States,null,null,null,null,0,2000-01,121500
102001,United States,null,null,null,null,0,2000-02,122300
102001,United States,null,null,null,null,0,2000-03,123000
102001,United States,null,null,null,null,0,2000-04,123600
102001,United States,null,null,null,null,0,2000-05,124200
102001,United States,null,null,null,null,0,2000-06,124800
102001,United States,null,null,null,null,0,2000-07,125300
102001,United States,null,null,null,null,0,2000-08,125800
102001,United States,null,null,null,null,0,2000-09,126200
102001,United States,null,null,null,null,0,2000-10,126700
102001,United States,null,null,null,null,0,2000-11,127200
102001,United States,null,null,null,null,0,2000-12,127900
102001,United States,null,null,null,null,0,2001-01,128600
102001,United States,null,null,null,null,0,2001-02,129300
102001,United States,null,null,null,null,0,2001-03,129900
102001,United States,null,null,null,null,0,2001-04,130600
102001,United States,null,null,null,null,0,2001-05,131200
102001,United States,null,null,null,null,0,2001-06,131700
102001,United States,null,null,null,null,0,2001-07,132200
102001,United States,null,null,null,null,0,2001-08,132800
102001,United States,null,null,null,null,0,2001-09,133300
102001,United States,null,null,null,null,0,2001-10,133900
102001,United States,null,null,null,null,0,2001-11,134600
102001,United States,null,null,null,null,0,2001-12,135200
102001,United States,null,null,null,null,0,2002-01,136000
102001,United States,null,null,null,null,0,2002-02,136700
102001,United States,null,null,null,null,0,2002-03,137400
102001,United States,null,null,null,null,0,2002-04,138100
102001,United States,null,null,null,null,0,2002-05,138800
102001,United States,null,null,null,null,0,2002-06,139500
102001,United States,null,null,null,null,0,2002-07,140100
102001,United States,null,null,null,null,0,2002-08,140800
102001,United States,null,null,null,null,0,2002-09,141500
102001,United States,null,null,null,null,0,2002-10,142300
102001,United States,null,null,null,null,0,2002-11,143200
102001,United States,null,null,null,null,0,2002-12,144000
102001,United States,null,null,null,null,0,2003-01,144800
102001,United States,null,null,null,null,0,2003-02,145500
102001,United States,null,null,null,null,0,2003-03,146200
102001,United States,null,null,null,null,0,2003-04,147100
102001,United States,null,null,null,null,0,2003-05,147900
102001,United States,null,null,null,null,0,2003-06,148800
102001,United States,null,null,null,null,0,2003-07,149700
102001,United States,null,null,null,null,0,2003-08,150600
102001,United States,null,null,null,null,0,2003-09,151600
102001,United States,null,null,null,null,0,2003-10,152600
102001,United States,null,null,null,null,0,2003-11,153800
102001,United States,null,null,null,null,0,2003-12,154900
102001,United States,null,null,null,null,0,2004-01,156100
102001,United States,null,null,null,null,0,2004-02,157400
102001,United States,null,null,null,null,0,2004-03,158700
102001,United States,null,null,null,null,0,2004-04,160100
102001,United States,null,null,null,null,0,2004-05,161600
102001,United States,null,null,null,null,0,2004-06,163100
102001,United States,null,null,null,null,0,2004-07,164800
102001,United States,null,null,null,null,0,2004-08,166400
102001,United States,null,null,null,null,0,2004-09,167900
102001,United States,null,null,null,null,0,2004-10,169300
102001,United States,null,null,null,null,0,2004-11,170700
102001,United States,null,null,null,null,0,2004-12,172000
102001,United States,null,null,null,null,0,2005-01,173200
102001,United States,null,null,null,null,0,2005-02,174400
102001,United States,null,null,null,null,0,2005-03,175700
102001,United States,null,null,null,null,0,2005-04,177100
102001,United States,null,null,null,null,0,2005-05,178700
102001,United States,null,null,null,null,0,2005-06,180300
102001,United States,null,null,null,null,0,2005-07,182000
102001,United States,null,null,null,null,0,2005-08,183700
102001,United States,null,null,null,null,0,2005-09,185300
102001,United States,null,null,null,null,0,2005-10,186800
102001,United States,null,null,null,null,0,2005-11,188200
102001,United States,null,null,null,null,0,2005-12,189600
102001,United States,null,null,null,null,0,2006-01,190900
102001,United States,null,null,null,null,0,2006-02,192100
102001,United States,null,null,null,null,0,2006-03,193300
102001,United States,null,null,null,null,0,2006-04,194500
102001,United States,null,null,null,null,0,2006-05,195500
102001,United States,null,null,null,null,0,2006-06,196600
102001,United States,null,null,null,null,0,2006-07,197500
102001,United States,null,null,null,null,0,2006-08,198200
102001,United States,null,null,null,null,0,2006-09,198700
102001,United States,null,null,null,null,0,2006-10,199100
102001,United States,null,null,null,null,0,2006-11,199300
102001,United States,null,null,null,null,0,2006-12,199500
102001,United States,null,null,null,null,0,2007-01,199700
102001,United States,null,null,null,null,0,2007-02,199900
102001,United States,null,null,null,null,0,2007-03,200100
102001,United States,null,null,null,null,0,2007-04,200400
102001,United States,null,null,null,null,0,2007-05,200500
102001,United States,null,null,null,null,0,2007-06,200000
102001,United States,null,null,null,null,0,2007-07,199200
102001,United States,null,null,null,null,0,2007-08,198400
102001,United States,null,null,null,null,0,2007-09,197600
102001,United States,null,null,null,null,0,2007-10,196700
102001,United States,null,null,null,null,0,2007-11,195700
102001,United States,null,null,null,null,0,2007-12,194600
102001,United States,null,null,null,null,0,2008-01,193300
102001,United States,null,null,null,null,0,2008-02,191900
102001,United States,null,null,null,null,0,2008-03,190400
102001,United States,null,null,null,null,0,2008-04,188800
102001,United States,null,null,null,null,0,2008-05,187000
102001,United States,null,null,null,null,0,2008-06,185100
102001,United States,null,null,null,null,0,2008-07,183400
102001,United States,null,null,null,null,0,2008-08,181600
102001,United States,null,null,null,null,0,2008-09,180000
102001,United States,null,null,null,null,0,2008-10,178500
102001,United States,null,null,null,null,0,2008-11,177000
102001,United States,null,null,null,null,0,2008-12,175600
102001,United States,null,null,null,null,0,2009-01,174300
102001,United States,null,null,null,null,0,2009-02,173000
102001,United States,null,null,null,null,0,2009-03,171600
102001,United States,null,null,null,null,0,2009-04,170100
102001,United States,null,null,null,null,0,2009-05,168500
102001,United States,null,null,null,null,0,2009-06,166900
102001,United States,null,null,null,null,0,2009-07,165700
102001,United States,null,null,null,null,0,2009-08,164700
102001,United States,null,null,null,null,0,2009-09,164000
102001,United States,null,null,null,null,0,2009-10,163400
102001,United States,null,null,null,null,0,2009-11,163100
102001,United States,null,null,null,null,0,2009-12,163000
102001,United States,null,null,null,null,0,2010-01,163000
102001,United States,null,null,null,null,0,2010-02,163200
102001,United States,null,null,null,null,0,2010-03,162800
102001,United States,null,null,null,null,0,2010-04,161900
102001,United States,null,null,null,null,0,2010-05,161500
102001,United States,null,null,null,null,0,2010-06,161400
102001,United States,null,null,null,null,0,2010-07,160900
102001,United States,null,null,null,null,0,2010-08,160200
102001,United States,null,null,null,null,0,2010-09,159400
102001,United States,null,null,null,null,0,2010-10,158500
102001,United States,null,null,null,null,0,2010-11,157600
102001,United States,null,null,null,null,0,2010-12,156600
102001,United States,null,null,null,null,0,2011-01,155300
102001,United States,null,null,null,null,0,2011-02,154300
102001,United States,null,null,null,null,0,2011-03,153500
102001,United States,null,null,null,null,0,2011-04,152900
102001,United States,null,null,null,null,0,2011-05,152300
102001,United States,null,null,null,null,0,2011-06,151600
102001,United States,null,null,null,null,0,2011-07,151000
102001,United States,null,null,null,null,0,2011-08,150500
102001,United States,null,null,null,null,0,2011-09,150000
102001,United States,null,null,null,null,0,2011-10,149600
102001,United States,null,null,null,null,0,2011-11,149400
102001,United States,null,null,null,null,0,2011-12,149200
102001,United States,null,null,null,null,0,2012-01,148900
102001,United States,null,null,null,null,0,2012-02,148700
102001,United States,null,null,null,null,0,2012-03,148900
102001,United States,null,null,null,null,0,2012-04,149200
102001,United States,null,null,null,null,0,2012-05,149600
102001,United States,null,null,null,null,0,2012-06,149900
102001,United States,null,null,null,null,0,2012-07,150300
102001,United States,null,null,null,null,0,2012-08,150900
102001,United States,null,null,null,null,0,2012-09,151500
102001,United States,null,null,null,null,0,2012-10,152000
102001,United States,null,null,null,null,0,2012-11,152400
102001,United States,null,null,null,null,0,2012-12,153100
102001,United States,null,null,null,null,0,2013-01,153800
102001,United States,null,null,null,null,0,2013-02,154400
102001,United States,null,null,null,null,0,2013-03,155200
102001,United States,null,null,null,null,0,2013-04,156200
102001,United States,null,null,null,null,0,2013-05,157100
102001,United States,null,null,null,null,0,2013-06,158100
102001,United States,null,null,null,null,0,2013-07,159300
102001,United States,null,null,null,null,0,2013-08,160300
102001,United States,null,null,null,null,0,2013-09,161200
102001,United States,null,null,null,null,0,2013-10,162200
102001,United States,null,null,null,null,0,2013-11,163000
102001,United States,null,null,null,null,0,2013-12,163700
102001,United States,null,null,null,null,0,2014-01,164500
102001,United States,null,null,null,null,0,2014-02,165100
102001,United States,null,null,null,null,0,2014-03,165800
102001,United States,null,null,null,null,0,2014-04,166600
102001,United States,null,null,null,null,0,2014-05,167300
102001,United States,null,null,null,null,0,2014-06,167900
102001,United States,null,null,null,null,0,2014-07,168700
102001,United States,null,null,null,null,0,2014-08,169400
102001,United States,null,null,null,null,0,2014-09,170000
102001,United States,null,null,null,null,0,2014-10,170600
102001,United States,null,null,null,null,0,2014-11,171100
102001,United States,null,null,null,null,0,2014-12,171700
102001,United States,null,null,null,null,0,2015-01,172400
102001,United States,null,null,null,null,0,2015-02,173100
102001,United States,null,null,null,null,0,2015-03,173800
102001,United States,null,null,null,null,0,2015-04,174600
102001,United States,null,null,null,null,0,2015-05,175500
102001,United States,null,null,null,null,0,2015-06,176300
102001,United States,null,null,null,null,0,2015-07,177200
102001,United States,null,null,null,null,0,2015-08,177800
102001,United States,null,null,null,null,0,2015-09,178500
102001,United States,null,null,null,null,0,2015-10,179400
102001,United States,null,null,null,null,0,2015-11,180300
102001,United States,null,null,null,null,0,2015-12,181100
102001,United States,null,null,null,null,0,2016-01,181900
102001,United States,null,null,null,null,0,2016-02,182800
102001,United States,null,null,null,null,0,2016-03,183700
102001,United States,null,null,null,null,0,2016-04,184800
102001,United States,null,null,null,null,0,2016-05,185800
102001,United States,null,null,null,null,0,2016-06,187000
102001,United States,null,null,null,null,0,2016-07,187900
102001,United States,null,null,null,null,0,2016-08,189100
102001,United States,null,null,null,null,0,2016-09,190400
102001,United States,null,null,null,null,0,2016-10,191700
102001,United States,null,null,null,null,0,2016-11,192800
102001,United States,null,null,null,null,0,2016-12,193900
102001,United States,null,null,null,null,0,2017-01,195200
102001,United States,null,null,null,null,0,2017-02,196400
102001,United States,null,null,null,null,0,2017-03,197600
102001,United States,null,null,null,null,0,2017-04,199000
102001,United States,null,null,null,null,0,2017-05,200300
102001,United States,null,null,null,null,0,2017-06,201300
102001,United States,null,null,null,null,0,2017-07,202300
102001,United States,null,null,null,null,0,2017-08,203500
102001,United States,null,null,null,null,0,2017-09,204700
102001,United States,null,null,null,null,0,2017-10,205700
102001,United States,null,null,null,null,0,2017-11,206700
102001,United States,null,null,null,null,0,2017-12,207900
102001,United States,null,null,null,null,0,2018-01,209400
102001,United States,null,null,null,null,0,2018-02,211200
102001,United States,null,null,null,null,0,2018-03,212800
102001,United States,null,null,null,null,0,2018-04,214100
102001,United States,null,null,null,null,0,2018-05,215400
102001,United States,null,null,null,null,0,2018-06,216600
102001,United States,null,null,null,null,0,2018-07,217700
102001,United States,null,null,null,null,0,2018-08,218900
102001,United States,null,null,null,null,0,2018-09,220300
102001,United States,null,null,null,null,0,2018-10,221800
102001,United States,null,null,null,null,0,2018-11,223400
102001,United States,null,null,null,null,0,2018-12,225000
102001,United States,null,null,null,null,0,2019-01,226400
102001,United States,null,null,null,null,0,2019-02,227500
102001,United States,null,null,null,null,0,2019-03,227800
102001,United States,null,null,null,null,0,2019-04,227700
102001,United States,null,null,null,null,0,2019-05,227700
102001,United States,null,null,null,null,0,2019-06,228300
102001,United States,null,null,null,null,0,2019-07,229000
102001,United States,null,null,null,null,0,2019-08,229600
